 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,Median,%Area,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,MinThr,MaxThr
132,pear,2239,255,0,255,255,255,51.789,44.834,51.789,44.834,400,0,99,100,100,54.468,52.339,48.397,0.176,141.421,255,22.39,1,0,0,135,100,1.041,0.961,1,255,255
133,pear,2226,255,0,255,255,255,51.475,44.654,51.475,44.654,400,0,99,100,100,54.507,51.997,46.318,0.175,141.421,255,22.26,1,0,0,135,100,1.048,0.954,1,255,255
134,pear,2243,255,0,255,255,255,51.032,44.822,51.032,44.822,400,0,99,100,100,54.519,52.383,45.709,0.176,141.421,255,22.43,1,0,0,135,100,1.041,0.961,1,255,255
135,pear,2030,255,0,255,255,255,53.815,47.124,53.815,47.124,400,0,99,100,100,51.973,49.731,50.125,0.159,141.421,255,20.3,1,0,0,135,100,1.045,0.957,1,255,255
136,pear,2034,255,0,255,255,255,53.497,46.897,53.497,46.897,400,0,99,100,100,52.085,49.722,49.665,0.16,141.421,255,20.34,1,0,0,135,100,1.048,0.955,1,255,255
137,pear,2036,255,0,255,255,255,53.245,46.778,53.245,46.778,400,0,99,100,100,52.115,49.742,48.449,0.16,141.421,255,20.36,1,0,0,135,100,1.048,0.954,1,255,255
138,pear,2022,255,0,255,255,255,52.651,46.475,52.651,46.475,400,0,99,100,100,52.007,49.503,46.333,0.159,141.421,255,20.22,1,0,0,135,100,1.051,0.952,1,255,255
139,pear,2002,255,0,255,255,255,52.57,46.485,52.57,46.485,400,0,99,100,100,51.844,49.167,44.767,0.157,141.421,255,20.02,1,0,0,135,100,1.054,0.948,1,255,255
140,pear,2001,255,0,255,255,255,52.129,46.503,52.129,46.503,400,0,99,100,100,51.766,49.217,43.884,0.157,141.421,255,20.01,1,0,0,135,100,1.052,0.951,1,255,255
141,pear,2217,255,0,255,255,255,53.94,44.137,53.94,44.137,400,0,99,100,100,54.672,51.631,42.378,0.174,141.421,255,22.17,1,0,0,135,100,1.059,0.944,1,255,255
142,pear,1963,255,0,255,255,255,51.555,46.274,51.555,46.274,400,0,99,100,100,51.203,48.813,41.595,0.154,141.421,255,19.63,1,0,0,135,100,1.049,0.953,1,255,255
143,pear,1992,255,0,255,255,255,51.318,46.039,51.318,46.039,400,0,99,100,100,51.694,49.063,42.839,0.156,141.421,255,19.92,1,0,0,135,100,1.054,0.949,1,255,255
144,pear,2194,255,0,255,255,255,53.22,43.815,53.22,43.815,400,0,99,100,100,54.395,51.356,40.06,0.172,141.421,255,21.94,1,0,0,135,100,1.059,0.944,1,255,255
145,pear,2172,255,0,255,255,255,52.724,43.823,52.724,43.823,400,0,99,100,100,53.879,51.328,42.241,0.171,141.421,255,21.72,1,0,0,135,100,1.05,0.953,1,255,255
146,pear,2358,255,0,255,255,255,53.915,46.377,53.915,46.377,400,0,99,100,100,56.172,53.448,50.968,0.185,141.421,255,23.58,1,0,0,135,100,1.051,0.952,1,255,255
147,pear,2777,255,0,255,255,255,56.562,46.986,56.562,46.986,400,0,99,100,100,60.899,58.06,59.528,0.218,141.421,255,27.77,1,0,0,135,100,1.049,0.953,1,255,255
148,pear,3183,255,0,255,255,255,57.735,47.387,57.735,47.387,400,0,99,100,100,65.463,61.909,73.095,0.25,141.421,255,31.83,1,0,0,135,100,1.057,0.946,1,255,255
149,pear,3360,255,0,255,255,255,58.025,46.223,58.025,46.223,400,0,99,100,100,67.63,63.257,69.684,0.264,141.421,255,33.6,1,0,0,135,100,1.069,0.935,1,255,255
150,pear,3504,255,0,255,255,255,58.184,47.583,58.184,47.583,400,0,99,100,100,69.031,64.629,76.054,0.275,141.421,255,35.04,1,0,0,135,100,1.068,0.936,1,255,255
151,pear,3666,255,0,255,255,255,60.505,46.505,60.505,46.505,400,0,99,100,100,71.794,65.016,75.301,0.288,141.421,255,36.66,1,0,0,135,100,1.104,0.906,1,255,255
152,pear,3990,255,0,255,255,255,60.672,46.8,60.672,46.8,400,0,99,100,100,75.34,67.431,77.133,0.313,141.421,255,39.9,1,0,0,135,100,1.117,0.895,1,255,255
153,pear,4151,255,0,255,255,255,60.569,48.066,60.569,48.066,400,0,99,100,100,76.881,68.746,82.444,0.326,141.421,255,41.51,1,0,0,135,100,1.118,0.894,1,255,255
154,pear,4265,255,0,255,255,255,60.423,47.118,60.423,47.118,400,0,99,100,100,78.074,69.554,78.875,0.335,141.421,255,42.65,1,0,0,135,100,1.122,0.891,1,255,255
155,pear,4531,255,0,255,255,255,60.277,47.457,60.277,47.457,400,0,99,100,100,80.677,71.508,80.835,0.356,141.421,255,45.31,1,0,0,135,100,1.128,0.886,1,255,255
156,pear,4629,255,0,255,255,255,60.244,48.287,60.244,48.287,400,0,99,100,100,81.559,72.264,84.093,0.364,141.421,255,46.29,1,0,0,135,100,1.129,0.886,1,255,255
157,pear,4753,255,0,255,255,255,60.163,47.688,60.163,47.688,400,0,99,100,100,82.789,73.098,81.37,0.373,141.421,255,47.53,1,0,0,135,100,1.133,0.883,1,255,255
158,pear,4970,255,0,255,255,255,59.977,47.837,59.977,47.837,400,0,99,100,100,84.742,74.674,82.595,0.39,141.421,255,49.7,1,0,0,135,100,1.135,0.881,1,255,255
159,pear,5069,255,0,255,255,255,59.79,48.502,59.79,48.502,400,0,99,100,100,85.591,75.406,84.817,0.398,141.421,255,50.69,1,0,0,135,100,1.135,0.881,1,255,255
160,pear,5175,255,0,255,255,255,59.598,47.997,59.598,47.997,400,0,99,100,100,86.498,76.175,82.935,0.406,141.421,255,51.75,1,0,0,135,100,1.136,0.881,1,255,255
161,pear,5244,255,0,255,255,255,59.404,48.527,59.404,48.527,400,0,99,100,100,87.04,76.71,85.221,0.412,141.421,255,52.44,1,0,0,135,100,1.135,0.881,1,255,255
162,pear,5274,255,0,255,255,255,59.366,47.994,59.366,47.994,400,0,99,100,100,87.452,76.786,83.305,0.414,141.421,255,52.74,1,0,0,135,100,1.139,0.878,1,255,255
163,pear,5311,255,0,255,255,255,59.089,48.136,59.089,48.136,400,0,99,100,100,87.527,77.258,83.607,0.417,141.421,255,53.11,1,0,0,135,100,1.133,0.883,1,255,255
164,pear,5163,255,0,255,255,255,59.98,48.629,59.98,48.629,400,0,99,100,100,87.073,75.497,85.49,0.406,141.421,255,51.63,1,0,0,135,100,1.153,0.867,1,255,255
165,pear,5143,255,0,255,255,255,59.874,48.666,59.874,48.666,400,0,99,100,100,86.779,75.459,85.682,0.404,141.421,255,51.43,1,0,0,135,100,1.15,0.87,1,255,255
166,pear,5090,255,0,255,255,255,59.948,48.681,59.948,48.681,400,0,99,100,100,86.384,75.023,85.692,0.4,141.421,255,50.9,1,0,0,135,100,1.151,0.868,1,255,255
167,pear,5117,255,0,255,255,255,59.615,48.664,59.615,48.664,400,0,99,100,100,86.339,75.46,85.328,0.402,141.421,255,51.17,1,0,0,135,100,1.144,0.874,1,255,255
168,pear,5099,255,0,255,255,255,59.538,48.736,59.538,48.736,400,0,99,100,100,86.102,75.402,85.407,0.4,141.421,255,50.99,1,0,0,135,100,1.142,0.876,1,255,255
169,pear,5061,255,0,255,255,255,59.467,48.762,59.467,48.762,400,0,99,100,100,85.796,75.106,85.455,0.397,141.421,255,50.61,1,0,0,135,100,1.142,0.875,1,255,255
170,pear,5048,255,0,255,255,255,59.296,48.695,59.296,48.695,400,0,99,100,100,85.555,75.125,85.121,0.396,141.421,255,50.48,1,0,0,135,100,1.139,0.878,1,255,255
171,pear,5028,255,0,255,255,255,59.106,48.73,59.106,48.73,400,0,99,100,100,85.304,75.047,85.052,0.395,141.421,255,50.28,1,0,0,135,100,1.137,0.88,1,255,255
172,pear,4978,255,0,255,255,255,59.079,48.747,59.079,48.747,400,0,99,100,100,84.882,74.671,85.06,0.391,141.421,255,49.78,1,0,0,135,100,1.137,0.88,1,255,255
173,pear,4950,255,0,255,255,255,58.872,48.772,58.872,48.772,400,0,99,100,100,84.604,74.495,84.968,0.389,141.421,255,49.5,1,0,0,135,100,1.136,0.881,1,255,255
174,pear,4932,255,0,255,255,255,58.746,48.751,58.746,48.751,400,0,99,100,100,84.371,74.428,84.811,0.387,141.421,255,49.32,1,0,0,135,100,1.134,0.882,1,255,255
175,pear,4922,255,0,255,255,255,58.461,48.831,58.461,48.831,400,0,99,100,100,84.172,74.453,84.81,0.387,141.421,255,49.22,1,0,0,135,100,1.131,0.885,1,255,255
176,pear,4777,255,0,255,255,255,59.439,48.253,59.439,48.253,400,0,99,100,100,83.726,72.645,83.157,0.375,141.421,255,47.77,1,0,0,135,100,1.153,0.868,1,255,255
177,pear,4746,255,0,255,255,255,59.304,48.26,59.304,48.26,400,0,99,100,100,83.412,72.445,83.044,0.373,141.421,255,47.46,1,0,0,135,100,1.151,0.869,1,255,255
178,pear,4738,255,0,255,255,255,59.112,48.3,59.112,48.3,400,0,99,100,100,83.166,72.537,83.302,0.372,141.421,255,47.38,1,0,0,135,100,1.147,0.872,1,255,255
179,pear,4706,255,0,255,255,255,58.943,49.579,58.943,49.579,400,0,99,100,100,82.821,72.347,86.383,0.37,141.421,255,47.06,1,0,0,135,100,1.145,0.874,1,255,255
180,pear,4690,255,0,255,255,255,58.795,48.325,58.795,48.325,400,0,99,100,100,82.721,72.188,83.189,0.368,141.421,255,46.9,1,0,0,135,100,1.146,0.873,1,255,255
181,pear,4680,255,0,255,255,255,58.547,48.357,58.547,48.357,400,0,99,100,100,82.507,72.221,83.541,0.368,141.421,255,46.8,1,0,0,135,100,1.142,0.875,1,255,255
182,pear,4662,255,0,255,255,255,58.361,48.45,58.361,48.45,400,0,99,100,100,82.373,72.06,83.444,0.366,141.421,255,46.62,1,0,0,135,100,1.143,0.875,1,255,255
183,pear,4518,255,0,255,255,255,59.296,49.089,59.296,49.089,400,0,99,100,100,81.603,70.494,85.188,0.355,141.421,255,45.18,1,0,0,135,100,1.158,0.864,1,255,255
184,pear,4461,255,0,255,255,255,59.259,48.965,59.259,48.965,400,0,99,100,100,81.21,69.941,84.378,0.35,141.421,255,44.61,1,0,0,135,100,1.161,0.861,1,255,255
185,pear,4472,255,0,255,255,255,58.994,49.152,58.994,49.152,400,0,99,100,100,81.179,70.14,84.673,0.351,141.421,255,44.72,1,0,0,135,100,1.157,0.864,1,255,255
186,pear,4440,255,0,255,255,255,58.876,49.197,58.876,49.197,400,0,99,100,100,80.882,69.894,84.657,0.349,141.421,255,44.4,1,0,0,135,100,1.157,0.864,1,255,255
187,pear,4454,255,0,255,255,255,58.571,49.243,58.571,49.243,400,0,99,100,100,80.849,70.144,84.867,0.35,141.421,255,44.54,1,0,0,135,100,1.153,0.868,1,255,255
188,pear,4443,255,0,255,255,255,58.353,49.264,58.353,49.264,400,0,99,100,100,80.723,70.079,84.939,0.349,141.421,255,44.43,1,0,0,135,100,1.152,0.868,1,255,255
189,pear,4412,255,0,255,255,255,58.223,49.29,58.223,49.29,400,0,99,100,100,80.452,69.825,84.962,0.347,141.421,255,44.12,1,0,0,135,100,1.152,0.868,1,255,255
190,pear,4409,255,0,255,255,255,58.094,49.382,58.094,49.382,400,0,99,100,100,80.378,69.841,85.191,0.346,141.421,255,44.09,1,0,0,135,100,1.151,0.869,1,255,255
191,pear,4346,255,0,255,255,255,57.986,49.208,57.986,49.208,400,0,99,100,100,79.819,69.325,84.274,0.341,141.421,255,43.46,1,0,0,135,100,1.151,0.869,1,255,255
192,pear,4371,255,0,255,255,255,57.745,49.31,57.745,49.31,400,0,99,100,100,79.886,69.666,84.235,0.343,141.421,255,43.71,1,0,0,135,100,1.147,0.872,1,255,255
193,pear,4367,255,0,255,255,255,57.599,49.39,57.599,49.39,400,0,99,100,100,79.852,69.632,84.539,0.343,141.421,255,43.67,1,0,0,135,100,1.147,0.872,1,255,255
194,pear,4197,255,0,255,255,255,58.523,50.191,58.523,50.191,400,0,99,100,100,78.872,67.753,86.384,0.33,141.421,255,41.97,1,0,0,135,100,1.164,0.859,1,255,255
195,pear,4165,255,0,255,255,255,58.352,50.253,58.352,50.253,400,0,99,100,100,78.559,67.504,86.671,0.327,141.421,255,41.65,1,0,0,135,100,1.164,0.859,1,255,255
196,pear,4186,255,0,255,255,255,57.931,50.381,57.931,50.381,400,0,99,100,100,78.671,67.747,86.199,0.329,141.421,255,41.86,1,0,0,135,100,1.161,0.861,1,255,255
197,pear,4165,255,0,255,255,255,57.826,50.44,57.826,50.44,400,0,99,100,100,78.455,67.593,86.229,0.327,141.421,255,41.65,1,0,0,135,100,1.161,0.862,1,255,255
198,pear,4157,255,0,255,255,255,57.636,50.392,57.636,50.392,400,0,99,100,100,78.305,67.593,86.182,0.326,141.421,255,41.57,1,0,0,135,100,1.158,0.863,1,255,255
199,pear,4167,255,0,255,255,255,57.386,50.454,57.386,50.454,400,0,99,100,100,78.315,67.746,85.799,0.327,141.421,255,41.67,1,0,0,135,100,1.156,0.865,1,255,255
200,pear,4140,255,0,255,255,255,57.259,50.508,57.259,50.508,400,0,99,100,100,78.07,67.519,85.768,0.325,141.421,255,41.4,1,0,0,135,100,1.156,0.865,1,255,255
201,pear,4155,255,0,255,255,255,57.009,50.577,57.009,50.577,400,0,99,100,100,78.156,67.689,85.574,0.326,141.421,255,41.55,1,0,0,135,100,1.155,0.866,1,255,255
202,pear,4150,255,0,255,255,255,56.755,50.592,56.755,50.592,400,0,99,100,100,77.986,67.755,85.535,0.326,141.421,255,41.5,1,0,0,135,100,1.151,0.869,1,255,255
203,pear,4142,255,0,255,255,255,56.609,50.665,56.609,50.665,400,0,99,100,100,77.912,67.689,85.469,0.325,141.421,255,41.42,1,0,0,135,100,1.151,0.869,1,255,255
204,pear,4140,255,0,255,255,255,56.364,50.71,56.364,50.71,400,0,99,100,100,77.861,67.7,85.834,0.325,141.421,255,41.4,1,0,0,135,100,1.15,0.87,1,255,255
205,pear,4116,255,0,255,255,255,56.306,50.784,56.306,50.784,400,0,99,100,100,77.702,67.446,85.189,0.323,141.421,255,41.16,1,0,0,135,100,1.152,0.868,1,255,255
206,pear,4107,255,0,255,255,255,56.076,50.912,56.076,50.912,400,0,99,100,100,77.543,67.436,85.338,0.323,141.421,255,41.07,1,0,0,135,100,1.15,0.87,1,255,255
207,pear,4099,255,0,255,255,255,55.994,50.864,55.994,50.864,400,0,99,100,100,77.434,67.399,85.616,0.322,141.421,255,40.99,1,0,0,135,100,1.149,0.87,1,255,255
208,pear,4114,255,0,255,255,255,55.722,50.929,55.722,50.929,400,0,99,100,100,77.463,67.621,85.241,0.323,141.421,255,41.14,1,0,0,135,100,1.146,0.873,1,255,255
209,pear,3997,255,0,255,255,255,56.72,50.265,56.72,50.265,400,0,99,100,100,76.912,66.168,84.318,0.314,141.421,255,39.97,1,0,0,135,100,1.162,0.86,1,255,255
210,pear,4001,255,0,255,255,255,56.462,50.335,56.462,50.335,400,0,99,100,100,76.926,66.223,84.516,0.314,141.421,255,40.01,1,0,0,135,100,1.162,0.861,1,255,255
211,pear,3994,255,0,255,255,255,56.335,50.399,56.335,50.399,400,0,99,100,100,76.85,66.172,84.588,0.314,141.421,255,39.94,1,0,0,135,100,1.161,0.861,1,255,255
212,pear,4009,255,0,255,255,255,56.19,50.432,56.19,50.432,400,0,99,100,100,76.887,66.389,84.736,0.315,141.421,255,40.09,1,0,0,135,100,1.158,0.863,1,255,255
213,pear,4028,255,0,255,255,255,56.049,50.43,56.049,50.43,400,0,99,100,100,76.95,66.649,84.569,0.316,141.421,255,40.28,1,0,0,135,100,1.155,0.866,1,255,255
214,pear,4046,255,0,255,255,255,55.87,50.482,55.87,50.482,400,0,99,100,100,76.983,66.918,84.632,0.318,141.421,255,40.46,1,0,0,135,100,1.15,0.869,1,255,255
215,pear,4053,255,0,255,255,255,55.718,50.539,55.718,50.539,400,0,99,100,100,76.91,67.097,84.885,0.318,141.421,255,40.53,1,0,0,135,100,1.146,0.872,1,255,255
216,pear,4049,255,0,255,255,255,55.628,50.599,55.628,50.599,400,0,99,100,100,76.846,67.087,84.805,0.318,141.421,255,40.49,1,0,0,135,100,1.145,0.873,1,255,255
217,pear,4005,255,0,255,255,255,55.754,50.474,55.754,50.474,400,0,99,100,100,76.52,66.64,84.43,0.315,141.421,255,40.05,1,0,0,135,100,1.148,0.871,1,255,255
218,pear,3936,255,0,255,255,255,56.556,51.581,56.556,51.581,400,0,99,100,100,75.995,65.945,86.037,0.309,141.421,255,39.36,1,0,0,135,100,1.152,0.868,1,255,255
219,pear,3945,255,0,255,255,255,56.503,51.502,56.503,51.502,400,0,99,100,100,76.014,66.079,85.604,0.31,141.421,255,39.45,1,0,0,135,100,1.15,0.869,1,255,255
220,pear,3949,255,0,255,255,255,56.513,51.507,56.513,51.507,400,0,99,100,100,76.093,66.077,85.644,0.31,141.421,255,39.49,1,0,0,135,100,1.152,0.868,1,255,255
221,pear,3953,255,0,255,255,255,56.478,51.454,56.478,51.454,400,0,99,100,100,76.073,66.162,85.24,0.31,141.421,255,39.53,1,0,0,135,100,1.15,0.87,1,255,255
222,pear,3971,255,0,255,255,255,56.505,51.462,56.505,51.462,400,0,99,100,100,76.173,66.376,85.311,0.312,141.421,255,39.71,1,0,0,135,100,1.148,0.871,1,255,255
223,pear,3968,255,0,255,255,255,56.475,49.762,56.475,49.762,400,0,99,100,100,76.411,66.119,82.879,0.312,141.421,255,39.68,1,0,0,135,100,1.156,0.865,1,255,255
224,pear,3984,255,0,255,255,255,56.514,51.533,56.514,51.533,400,0,99,100,100,76.172,66.594,85.713,0.313,141.421,255,39.84,1,0,0,135,100,1.144,0.874,1,255,255
225,pear,4000,255,0,255,255,255,56.595,51.525,56.595,51.525,400,0,99,100,100,76.227,66.813,85.64,0.314,141.421,255,40,1,0,0,135,100,1.141,0.877,1,255,255
226,pear,4011,255,0,255,255,255,56.673,51.545,56.673,51.545,400,0,99,100,100,76.362,66.879,86.035,0.315,141.421,255,40.11,1,0,0,135,100,1.142,0.876,1,255,255
227,pear,4026,255,0,255,255,255,56.649,51.521,56.649,51.521,400,0,99,100,100,76.417,67.08,86.12,0.316,141.421,255,40.26,1,0,0,135,100,1.139,0.878,1,255,255
228,pear,4024,255,0,255,255,255,56.801,49.709,56.801,49.709,400,0,99,100,100,76.669,66.826,83.446,0.316,141.421,255,40.24,1,0,0,135,100,1.147,0.872,1,255,255
229,pear,4035,255,0,255,255,255,56.719,49.747,56.719,49.747,400,0,99,100,100,76.772,66.919,83.549,0.317,141.421,255,40.35,1,0,0,135,100,1.147,0.872,1,255,255
230,pear,4045,255,0,255,255,255,56.911,49.733,56.911,49.733,400,0,99,100,100,76.877,66.993,83.288,0.318,141.421,255,40.45,1,0,0,135,100,1.148,0.871,1,255,255
231,pear,4069,255,0,255,255,255,57.01,49.759,57.01,49.759,400,0,99,100,100,76.987,67.295,83.27,0.32,141.421,255,40.69,1,0,0,135,100,1.144,0.874,1,255,255
232,pear,4079,255,0,255,255,255,56.906,49.736,56.906,49.736,400,0,99,100,100,77.058,67.398,83.211,0.32,141.421,255,40.79,1,0,0,135,100,1.143,0.875,1,255,255
233,pear,4079,255,0,255,255,255,57.049,49.747,57.049,49.747,400,0,99,100,100,77.105,67.357,83.469,0.32,141.421,255,40.79,1,0,0,135,100,1.145,0.874,1,255,255
234,pear,4094,255,0,255,255,255,57.134,49.669,57.134,49.669,400,0,99,100,100,77.216,67.507,83.452,0.322,141.421,255,40.94,1,0,0,135,100,1.144,0.874,1,255,255
235,pear,4107,255,0,255,255,255,57.128,49.601,57.128,49.601,400,0,99,100,100,77.321,67.63,83.351,0.323,141.421,255,41.07,1,0,0,135,100,1.143,0.875,1,255,255
236,pear,4134,255,0,255,255,255,57.245,49.585,57.245,49.585,400,0,99,100,100,77.444,67.967,83.564,0.325,141.421,255,41.34,1,0,0,135,100,1.139,0.878,1,255,255
237,pear,4000,255,0,255,255,255,56.949,50.48,56.949,50.48,400,0,99,100,100,76.066,66.954,84.428,0.314,141.421,255,40,1,0,0,135,100,1.136,0.88,1,255,255
238,pear,4001,255,0,255,255,255,57.174,50.469,57.174,50.469,400,0,99,100,100,76.1,66.942,84.552,0.314,141.421,255,40.01,1,0,0,135,100,1.137,0.88,1,255,255
